route_id,service_id,trip_id,trip_headsign,wheelchair_accessible,block_id,direction_id,shape_id
303,DIAS UTEIS,303_0_3|214|D1|T3|N2,Praça - Constit.,1,,0,303_0_3|3
303,DIAS UTEIS,303_0_3|214|D1|T1|N2,Praça - Constit.,1,,0,303_0_3|3
303,DIAS UTEIS,303_0_3|214|D1|T3|N3,Praça - Constit.,1,3/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T1|N3,Praça - Constit.,1,1/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T3|N4,Praça - Constit.,1,3/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T1|N4,Praça - Constit.,1,1/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T2|N2,Praça - Constit.,1,,0,303_0_3|3
303,DIAS UTEIS,303_0_3|214|D1|T2|N3,Praça - Constit.,1,2/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T3|N5,Praça - Constit.,1,3/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T1|N5,Praça - Constit.,1,1/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T4|N2,Praça - Constit.,1,,0,303_0_3|3
303,DIAS UTEIS,303_0_3|214|D1|T2|N4,Praça - Constit.,1,2/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T3|N6,Praça - Constit.,1,3/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T4|N3,Praça - Constit.,1,4/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T1|N6,Praça - Constit.,1,1/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T2|N5,Praça - Constit.,1,2/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T3|N7,Praça - Constit.,1,3/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T1|N7,Praça - Constit.,1,1/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T2|N6,Praça - Constit.,1,2/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T3|N8,Praça - Constit.,1,3/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T1|N8,Praça - Constit.,1,1/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T2|N7,Praça - Constit.,1,2/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T3|N9,Praça - Constit.,1,3/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T1|N9,Praça - Constit.,1,1/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T2|N8,Praça - Constit.,1,2/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T3|N10,Praça - Constit.,1,3/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T1|N10,Praça - Constit.,1,1/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T1|N12,Praça - Constit.,1,1/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T2|N11,Praça - Constit.,1,2/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T3|N13,Praça - Constit.,1,3/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T4|N4,Boavista,1,,0,303_0_3|1
303,DIAS UTEIS,303_0_3|214|D1|T4|N8,Praça - Constit.,1,4/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T1|N13,Praça - Constit.,1,1/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T2|N12,Praça - Constit.,1,2/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T3|N14,Praça - Constit.,1,3/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T1|N14,Praça - Constit.,1,1/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T2|N13,Praça - Constit.,1,2/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T3|N15,Praça - Constit.,1,3/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T4|N10,Praça - Constit.,1,4/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T1|N15,Praça - Constit.,1,1/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T2|N14,Praça - Constit.,1,2/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T3|N16,Praça - Constit.,1,3/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T4|N11,Praça - Constit.,1,4/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T1|N16,Praça - Constit.,1,1/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T2|N15,Praça - Constit.,1,2/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T3|N17,Praça - Constit.,1,3/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T4|N12,Praça - Constit.,1,4/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T1|N17,Praça - Constit.,1,1/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T2|N16,Praça - Constit.,1,2/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T3|N18,Praça - Constit.,1,3/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T4|N13,Praça - Constit.,1,4/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T2|N17,Praça - Constit.,1,2/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T3|N19,*EST.S.BENTO,1,,0,303_0_3|2
303,DIAS UTEIS,303_0_3|214|D1|T4|N14,Boavista,1,,0,303_0_3|1
303,DIAS UTEIS,303_0_3|214|D1|T1|N18,Boavista,1,,0,303_0_3|1
303,DIAS UTEIS,303_0_3|214|D1|T2|N19,Boavista,1,,0,303_0_3|1
303,DIAS UTEIS,303_0_3|214|D1|T4|N7,Praça - Constit.,1,,0,303_0_3|3
303,DIAS UTEIS,303_0_3|214|D1|T2|N9,Praça - Constit.,1,2/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T3|N11,Praça - Constit.,1,3/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T1|N11,Praça - Constit.,1,1/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T2|N10,Praça - Constit.,1,2/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T3|N12,Praça - Constit.,1,3/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T2|N18,Praça - Constit.,1,2/303,0,303_0_3|0
303,DIAS UTEIS,303_0_3|214|D1|T4|N9,Praça - Constit.,1,4/303,0,303_0_3|0
905,DIAS UTEIS,905_0_1|214|D1|T6|N2,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T2|N2,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T4|N3,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T6|N4,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T7|N2,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T1|N3,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T2|N4,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T3|N3,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T4|N5,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T5|N3,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T6|N6,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T7|N4,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T1|N5,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T2|N6,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T3|N5,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T4|N7,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_2|214|D1|T4|N2,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T6|N3,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T1|N2,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T2|N3,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T4|N4,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T5|N2,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T6|N5,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T7|N3,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T1|N4,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T2|N5,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T3|N4,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T4|N6,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T3|N2,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T5|N4,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T6|N7,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T7|N5,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T1|N6,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_1|214|D1|T5|N5,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T6|N8,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T7|N6,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T1|N7,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T2|N8,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T3|N7,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T4|N9,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T5|N7,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T6|N10,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T7|N8,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T1|N9,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T2|N10,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T3|N9,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T4|N11,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T5|N9,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T6|N12,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T7|N10,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T1|N11,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T2|N12,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T3|N11,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_2|214|D1|T2|N7,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T3|N6,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T4|N8,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T5|N6,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T6|N9,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T7|N7,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T1|N8,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T2|N9,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T3|N8,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T4|N10,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T5|N8,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T6|N11,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T7|N9,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T1|N10,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T2|N11,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T3|N10,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T4|N12,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T5|N10,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T6|N13,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T7|N11,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T1|N12,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T2|N13,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T3|N12,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T4|N14,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T5|N12,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T6|N15,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_1|214|D1|T4|N13,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T5|N11,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T6|N14,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T7|N12,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T2|N14,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T3|N13,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T8|N2,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T7|N14,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T1|N15,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T2|N16,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T3|N15,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T8|N4,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T4|N17,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T5|N15,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T6|N18,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T9|N4,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T7|N16,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T1|N17,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T3|N17,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T8|N6,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T5|N17,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_2|214|D1|T7|N13,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T1|N14,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T2|N15,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T3|N14,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T8|N3,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T4|N16,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T5|N14,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T6|N17,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T9|N3,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T7|N15,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_1|214|D1|T4|N15,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T5|N13,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T6|N16,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T9|N2,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_2|214|D1|T1|N16,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T2|N17,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T5|N16,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T3|N16,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T8|N5,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T6|N19,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T7|N17,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T1|N18,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_1|214|D1|T6|N20,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T1|N19,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T6|N22,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_2|214|D1|T8|N7,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_1|214|D1|T1|N21,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_1|214|D1|T1|N23,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_2|214|D1|T6|N21,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T6|N23,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_2|214|D1|T1|N22,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_1|214|D1|T6|N24,Madalena (C. S.),1,,0,905_0_1|0
905,DIAS UTEIS,905_0_2|214|D1|T1|N20,Trindade,1,,1,905_0_2|0
905,DIAS UTEIS,905_0_1|214|D1|T1|N13,Madalena (C. S.),1,,0,905_0_1|0
904,DIAS UTEIS,904_0_2|214|D1|T1|N2,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T3|N3,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T5|N2,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T1|N4,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T4|N2,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T3|N5,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T5|N4,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T1|N6,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T2|N2,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T4|N4,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T3|N7,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T5|N6,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T1|N8,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T2|N4,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T3|N9,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T1|N10,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T2|N6,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T3|N11,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T1|N12,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T2|N8,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T3|N13,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T1|N14,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T2|N10,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T3|N15,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T1|N16,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T2|N12,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T3|N17,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T1|N18,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T4|N7,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T2|N14,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T3|N19,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T5|N9,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T1|N20,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T4|N9,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T2|N16,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T3|N21,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T5|N11,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T1|N22,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T4|N11,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T2|N18,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T3|N23,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T1|N24,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T2|N20,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T3|N25,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T1|N26,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T2|N22,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T1|N28,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T1|N30,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T1|N32,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_2|214|D1|T1|N34,Trindade,1,,1,904_0_2|0
904,DIAS UTEIS,904_0_1|214|D1|T3|N2,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T1|N3,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T3|N4,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T5|N3,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T1|N5,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T4|N3,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T3|N6,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T5|N5,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T1|N7,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T2|N3,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T3|N8,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T1|N9,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T2|N5,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T3|N10,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T1|N11,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T2|N7,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T3|N12,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T1|N13,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T2|N9,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T3|N14,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T1|N15,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T2|N11,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T3|N16,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T1|N17,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T2|N13,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T3|N18,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T1|N19,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T4|N8,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T2|N15,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T3|N20,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T5|N10,Coimbrões,1,,0,904_0_1|0
