stop_id,stop_code,stop_name,tts_stop_name,stop_lat,stop_lon,wheelchair_boarding,location_type,parent_station,platform_code
020521,020521,FEIJÓ (ALMADA FÓRUM) TRASEIRAS,Feijó ( Almada Fórum ) Traseiras,38.658632,-9.173934,0,0,,
020522,020522,FEIJÓ (ALMADA FÓRUM) TRASEIRAS,Feijó ( Almada Fórum ) Traseiras,38.658494,-9.174028,0,0,,
020523,020523,FEIJÓ R HENRIQUE MOTA (ALMADA FÓRUM),Feijó Rua Henrique Mota ( Almada Fórum ),38.659524,-9.176332,0,0,,
020524,020524,FEIJÓ R HENRIQUE MOTA (ALMADA FÓRUM),Feijó Rua Henrique Mota ( Almada Fórum ),38.659319,-9.176396,0,0,,
020525,020525,VL MOURELOS R ANT CALADO (X) R QTA SEC,Vale Mourelos ( Cruzamento Entre ( Rua António Calado ) E Rua Quinta Secundária ),38.660869,-9.181543,0,0,,
020526,020526,VL MOURELOS R ANT CALADO (X) R QTA SEC,Vale Mourelos ( Cruzamento Entre ( Rua António Calado ) E Rua Quinta Secundária ),38.660966,-9.181798,0,0,,
020527,020527,VL MOURELOS R ANTÓNIO CALADO (ROTUNDA),Vale Mourelos Rua António Calado ( Rotunda ),38.659544,-9.187137,0,0,,
020528,020528,VL MOURELOS R ANTÓNIO CALADO (ROTUNDA),Vale Mourelos Rua António Calado ( Rotunda ),38.659633,-9.187253,0,0,,
020529,020529,FEIJÓ (ZONA INDUSTRIAL) CEMITÉRIO,Feijó ( Zona Industrial ) Cemitério,38.656451,-9.170337,0,0,,
020531,020531,FEIJÓ (R ALEMBRANÇA) ESCOLA 2 3 CICLO,Feijó ( Rua Alembrança ) Escola Segundo E Terceiro Ciclo,38.651855,-9.163281,0,0,,
020533,020533,COVA PIEDADE (LGO 5 OUTUBRO) JARDIM,Cova Da Piedade ( Largo 5 De Outubro ) Jardim,38.670696,-9.157397,0,0,,
020535,020535,COVA PIEDADE AV ALIANÇA POVO (HOSPITAL),Cova Da Piedade Avenida Aliança Povo ( Hospital ),38.672685,-9.155143,0,0,,
020538,020538,COVA PIEDADE CARAMUJO (PARQUE TST/ETAR),Cova Da Piedade Caramujo ( Parque Tst/etar ),38.674075,-9.153528,0,0,,
020539,020539,TRAFARIA N377-1 (X) R 1º MAIO (ESCOLA),Cruzamento Entre ( Trafaria Estrada Nacional 377 - Um ) E Rua Primeiro De Maio ( Escola ),38.669861,-9.23313,0,0,,
020541,020541,TRAFARIA ESTR MILITAR (X) ESC BÁSICA,Trafaria ( Cruzamento Entre ( Estrada Militar ) E Escola Básica ),38.664808,-9.231196,0,0,,
020542,020542,TRAFARIA ESTR MILITAR (X) ESC BÁSICA,Trafaria ( Cruzamento Entre ( Estrada Militar ) E Escola Básica ),38.664823,-9.231336,0,0,,
020543,020543,QTA CORVINA (ESTR MILITAR),Quinta Corvina ( Estrada Militar ),38.661221,-9.231677,0,0,,
020544,020544,QTA CORVINA (ESTR MILITAR),Quinta Corvina ( Estrada Militar ),38.66122,-9.23157,0,0,,
020545,020545,QTA CORVINA ESTR MILITAR 65 (X) R VINHA,Quinta Corvina ( Cruzamento Entre ( Estrada Militar 65 ) E Rua Vinha ),38.659686,-9.231139,0,0,,
020546,020546,QTA CORVINA ESTR MILITAR 65 (X) R VINHA,Quinta Corvina ( Cruzamento Entre ( Estrada Militar 65 ) E Rua Vinha ),38.65971,-9.231266,0,0,,
020547,020547,Rua H,Rua H,38.661781,-9.236004,0,0,,
020548,020548,QTA RAPOSEIRA (R BELA VISTA 250),Quinta Raposeira ( Rua Bela Vista 250 ),38.661551,-9.235705,0,0,,
020549,020549,Rua Bento Gonçalves 78,Rua Bento Gonçalves 78,38.66385,-9.23672,0,0,,
020551,020551,TRAFARIA (R ARTILHARIA COSTA)POSTO ABAST,Trafaria ( Rua Artilharia Costa ) Posto De Abastecimento,38.669862,-9.232481,0,0,,
020553,020553,RUA DA BELA VISTA,Rua Da Bela Vista,38.630973,-9.201508,0,0,,
020555,020555,Estrada Nacional 10-1 (Escola),Estrada Nacional 10 - - Um ( Escola ),38.647519,-9.201587,0,0,,
020557,020557,TRAFARIA (ESTR MILITAR) QRT MILITAR 15,Trafaria ( Estrada Militar ) Quartel Militar 15,38.669484,-9.231889,0,0,,
020558,020558,TRAFARIA (ESTR MILITAR) QRT MILITAR 15,Trafaria ( Estrada Militar ) Quartel Militar 15,38.669514,-9.231769,0,0,,
020559,020559,TRAFARIA (R ARTILHARIA COSTA) GNR,Trafaria ( Rua Artilharia Costa ) Guárda Republicana,38.670733,-9.236305,0,0,,
020560,020560,TRAFARIA (R ARTILHARIA COSTA) GNR,Trafaria ( Rua Artilharia Costa ) Guárda Republicana,38.670403,-9.236037,0,0,,
020561,020561,TRAFARIA AV AF ALBUQ (EN10-1) B PESCAD,Trafaria Avenida Afonso Albuquerque ( Estrada Nacional 10 - - Um ) B Pescad,38.668701,-9.239165,0,0,,
020563,020563,TRAFARIA (EN 10-1) AV AFONSO ALBUQ 123,Trafaria ( Estrada Nacional 10 - - Um ) Avenida Afonso Albuquerque 123,38.665195,-9.242847,0,0,,
020565,020565,COSTA CAPARICA (EN10-1 AV AF ALBUQ113),Costa Da Caparíca ( Estrada Nacional 10 - - Um Avenida Afonso Albuquerque 113 ),38.662182,-9.242847,0,0,,
020567,020567,Estrada da Raposeira,Estrada Da Raposeira,38.66516,-9.246249,0,0,,
020568,020568,Estrada da Raposeira (Frente),Estrada Da Raposeira ( Frente ),38.665343,-9.246194,0,0,,
020569,020569,COVA VAPOR (R PARQUE 149) POSTO EDP,Cova Vapor ( Rua Parque 149 ) Posto E. D. P.,38.664669,-9.254807,0,0,,
020571,020571,Avenida Afonso de Albuquerque 129 (Frente),Avenida Afonso De Albuquerque 129 ( Frente ),38.660483,-9.241955,0,0,,
020573,020573,Avenida Afonso de Albuquerque 129,Avenida Afonso De Albuquerque 129,38.660521,-9.241691,0,0,,
020575,020575,COSTA CAPARICA (EN10-1) CAMPO PEPITA,Costa Da Caparíca ( Estrada Nacional 10 - - Um ) Campo Pepita,38.662834,-9.24293,0,0,,
020577,020577,TRAFARIA (EN 10-1) S PEDRO TRAFARIA 123,Trafaria ( Estrada Nacional 10 - - Um ) São Pedro Trafaria 123,38.665134,-9.242547,0,0,,
020579,020579,TRAFARIA (EN10-1) B PESCADORES (ESCOLA),Trafaria ( Estrada Nacional 10 - - Um ) B Pescadores ( Escola ),38.669082,-9.238567,0,0,,
020581,020581,RUA DA BICA,Rua Da Bica,38.630888,-9.201583,0,0,,
020583,020583,LAZARIM (EN 10-1) (X) VALE FIGUEIRA,Lazarim ( Cruzamento Entre ( Estrada Nacional 10 - - Um ) ) E Vale Figueira ),38.647442,-9.198149,0,0,,
020584,020584,LAZARIM (EN 10-1) (X) VALE FIGUEIRA,Lazarim ( Cruzamento Entre ( Estrada Nacional 10 - - Um ) ) E Vale Figueira ),38.647137,-9.198329,0,0,,
020585,020585,Rua Jaime Ferreira Dias (X) Rua Quinta da Francesa,Cruzamento Entre ( Rua Jaime Ferreira Dias ) E Rua Quinta Da Francesa,38.647688,-9.19655,0,0,,
020586,020586,Rua Jaime Ferreira Dias (X) Rua Quinta da Francesa (Frente),Cruzamento Entre ( Rua Jaime Ferreira Dias ) E Rua Quinta Da Francesa ( Frente ),38.647618,-9.196478,0,0,,
020587,020587,SOBREDA R PETRÓNIO AMOR BARROS (J FREG),Sobreda Rua Petrónio Amor Barros ( Junta De Freguesia ),38.646174,-9.18944,0,0,,
020588,020588,SOBREDA R PETRÓNIO AMOR BARROS (J FREG),Sobreda Rua Petrónio Amor Barros ( Junta De Freguesia ),38.645749,-9.189022,0,0,,
020589,020589,SOBREDA R PETRÓ A BARROS (IGREJA),Sobreda Rua Petrónio Á Barros ( Igreja ),38.644686,-9.185394,0,0,,
020590,020590,SOBREDA R PETRÓ A BARROS (IGREJA),Sobreda Rua Petrónio Á Barros ( Igreja ),38.64465,-9.185599,0,0,,
020591,020591,SOBREDA (EN10-1) QTA DA CANEIRA,Sobreda ( Estrada Nacional 10 - - Um ) Quinta Da Caneira,38.648954,-9.18456,0,0,,
020592,020592,SOBREDA (EN10-1) QTA DA CANEIRA,Sobreda ( Estrada Nacional 10 - - Um ) Quinta Da Caneira,38.648598,-9.183576,0,0,,
020593,020593,SOBREDA (EN10-1) (X) TEXUGO (ROT),Sobreda ( Cruzamento Entre ( Estrada Nacional 10 - - Um ) ) E Texugo ( Rotunda ) ),38.650419,-9.188672,0,0,,
020594,020594,SOBREDA (EN10-1) (X) TEXUGO (ROT),Sobreda ( Cruzamento Entre ( Estrada Nacional 10 - - Um ) ) E Texugo ( Rotunda ) ),38.650486,-9.188611,0,0,,
020595,020595,ALTO ÍNDIO (ESTR ALTO ÍNDIO 2),Alto Índio ( Estrada Alto Índio 2 ),38.652754,-9.185935,0,0,,
020596,020596,ALTO ÍNDIO (ESTR ALTO ÍNDIO 2),Alto Índio ( Estrada Alto Índio 2 ),38.652794,-9.18607,0,0,,
020597,020597,R ALTO ÍNDIO4 (POLIDESPORTIVO),Rua Alto Índio 4 ( Polidesportivo ),38.654127,-9.183023,0,0,,
020598,020598,R ALTO ÍNDIO4 (POLIDESPORTIVO),Rua Alto Índio 4 ( Polidesportivo ),38.65398,-9.183317,0,0,,
020599,020599,FEIJÓ (VALE MOURELOS 3),Feijó ( Vale Mourelos 3 ),38.654871,-9.178316,0,0,,
020600,020600,FEIJÓ (VALE MOURELOS 3),Feijó ( Vale Mourelos 3 ),38.654978,-9.178406,0,0,,
020601,020601,FEIJÓ (EXTERNATO/ CEMITÉRIO),Feijó ( Externato/ Cemitério ),38.656485,-9.173041,0,0,,
020603,020603,SOBREDA AV REPÚBLICA (C C V ATLÂNTICO),Sobreda Avenida República ( Centro Comercial V Atlântico ),38.64798,-9.183472,0,0,,
020605,020605,SOBREDA (R JAIME FERREIRA DIAS 5),Sobreda ( Rua Jaime Ferreira Dias 5 ),38.647016,-9.192566,0,0,,
020606,020606,SOBREDA (R JAIME FERREIRA DIAS 5),Sobreda ( Rua Jaime Ferreira Dias 5 ),38.646899,-9.192446,0,0,,
020607,020607,VL FIGUEIRA (R VL FIGUEIRA) CABINE EDP,Vale Figueira ( Rua Vale Figueira ) Cabine E. D. P.,38.637753,-9.175312,0,0,,
020609,020609,R VALE FIGUEIRA 81 (HOSPITAL VET),Rua Vale Figueira 81 ( Hospital Veterinário ),38.640583,-9.175502,0,0,,
020611,020611,SOBREDA (EN10-1) PISTA MUNCIP ATLETISMO,Sobreda ( Estrada Nacional 10 - - Um ) Pista Municipal Atletismo,38.646199,-9.17508,0,0,,
020612,020612,SOBREDA (EN10-1) PISTA MUNCIP ATLETISMO,Sobreda ( Estrada Nacional 10 - - Um ) Pista Municipal Atletismo,38.646133,-9.175172,0,0,,
020613,020613,SOBREDA (EN10-1 7A) Bº S JOÃO,Sobreda ( Estrada Nacional 10 - - Um 7 Á ) Bairro São João,38.648547,-9.178273,0,0,,
020614,020614,SOBREDA (EN10-1 7A) Bº S JOÃO,Sobreda ( Estrada Nacional 10 - - Um 7 Á ) Bairro São João,38.648469,-9.178406,0,0,,
020615,020615,SOBREDA (R MANUEL PARADA) ESCOLA SEC,Sobreda ( Rua Manuel Parada ) Escola Secundária,38.64784,-9.184931,0,0,,
020617,020617,SOBREDA AV REPÚBLICA (CENTRO COMERCIAL),Sobreda Avenida República ( Centro Comercial ),38.648257,-9.183246,0,0,,
020619,020619,VL FIGUEIRA R GEN HUMB DELG (X) R POVO,Vale Figueira ( Cruzamento Entre ( Rua General Humberto Delgado ) E Rua Povo ),38.64246,-9.174295,0,0,,
020621,020621,VL FIG R VL FIGUEIRA (X) R LUSÍADAS,Vale Fig ( Cruzamento Entre ( Rua Vale Figueira ) E Rua Lusíadas ),38.639746,-9.175802,0,0,,
020623,020623,RUA VALE DO FETAL,Rua Vale Do Fetal,38.632559,-9.187477,0,0,,
020625,020625,Rua 31 de Janeiro 1891,Rua 31 De Janeiro 1891,38.633035,-9.185451,0,0,,
020627,020627,VALE FETALR SIDÓNIO PAIS (X) TR WANDA R,Vale Fetal ( Cruzamento Entre ( Rua Sidónio Pais ) E Travessa Wanda R ),38.631605,-9.182234,0,0,,
020629,020629,RUA DA QUINTA NOVA,Rua Da Quinta Nova,38.626583,-9.190254,0,0,,
020631,020631,RUA FER NAMORA (DESP RECR QUINTA NOVA),Rua Fernando Namora ( Desportivo Recreativo Quinta Nova ),38.62941,-9.192605,0,0,,
020633,020633,RUA VER O MAR,Rua Ver O Mar,38.631269,-9.204641,0,0,,
020634,020634,RUA VER O MAR,Rua Ver O Mar,38.631346,-9.204595,0,0,,
020635,020635,RUA AUGUSTO ROSA,Rua Augusto Rosa,38.628679,-9.204272,0,0,,
020636,020636,RUA AUGUSTO ROSA,Rua Augusto Rosa,38.628599,-9.204035,0,0,,
020637,020637,COSTA CAPARICA (TORRE ARGOLAS) TER P1,Costa Da Caparíca ( Torre Argolas ) Terminál ( P 1 ),38.640597,-9.230326,0,0,,
020639,020639,Av. Dr. Aresta Branco (X) Rua Ercília Costa,Cruzamento Entre ( Avenida Doutora Aresta Branco ) E Rua Ercília Costa,38.643519,-9.2326,0,0,,
020641,020641,COSTA CAPARICA (IC 20) CEMITÉRIO,Costa Da Caparíca ( I. C. 20 ) Cemitério,38.64665,-9.230673,0,0,,
020643,020643,CAPUCHOS (EN10-1) 738 (ROTUNDA),Capuchos ( Estrada Nacional 10 - - Um ) 738 ( Rotunda ),38.647195,-9.22416,0,0,,
020644,020644,CAPUCHOS (EN10-1) 738 (ROTUNDA),Capuchos ( Estrada Nacional 10 - - Um ) 738 ( Rotunda ),38.647231,-9.223779,0,0,,
020645,020645,STO ANTÓNIO CAPUCHOS (EN10-1) 703,Santo António Capuchos ( Estrada Nacional 10 - - Um ) 703,38.646447,-9.219628,0,0,,
020646,020646,STO ANTÓNIO CAPUCHOS (EN10-1) 703,Santo António Capuchos ( Estrada Nacional 10 - - Um ) 703,38.646529,-9.219641,0,0,,
020647,020647,ESTRELINHA (EN 10-1 674) CAPUCHOS,Estrelinha ( Estrada Nacional 10 - - Um 674 ) Capuchos,38.645907,-9.216491,0,0,,
020649,020649,VILA NOVA CAPARICA (EN 10-1 601) CENTRO,Vila Nova Caparica ( Estrada Nacional 10 - - Um 601 ) Centro,38.644513,-9.211156,0,0,,
020650,020650,VILA NOVA CAPARICA (EN 10-1 601) CENTRO,Vila Nova Caparica ( Estrada Nacional 10 - - Um 601 ) Centro,38.644626,-9.211064,0,0,,
020651,020651,LAZARIM PILOTOS EN10-1 (R BART DIAS),Lazarim Pilotos Estrada Nacional 10 - - Um ( Rua Bartolomeu Dias ),38.647541,-9.206443,0,0,,
020652,020652,LAZARIM PILOTOS EN10-1 (R BART DIAS),Lazarim Pilotos Estrada Nacional 10 - - Um ( Rua Bartolomeu Dias ),38.64744,-9.20642,0,0,,
020653,020653,Bº F FOMENTO (R 3 VALES N44),Bairro Fundo Fomento ( Rua 3 Vales ( Número 44 ) ),38.668841,-9.18552,0,0,,
020655,020655,RUA DO AREEIRO (FRT A33),Rua Do Areeiro ( Frente Á 33 ),38.649953,-9.20119,0,0,,
020657,020657,LAZARIM (R AREEIRO) ROTUNDA CAMPO FLORES,Lazarim ( Rua Areeiro ) Rotunda Campo Flores,38.648005,-9.201721,0,0,,
020659,020659,ESTRELINHA (EN10-1 674) QTA ESTRELINHA,Estrelinha ( Estrada Nacional 10 - - Um 674 ) Quinta Estrelinha,38.646183,-9.216735,0,0,,
020661,020661,C CAPARICA (AV DR ARESTA BRANCO) MERCADO,Costa Da Caparíca ( Avenida Doutora Aresta Branco ) Mercado,38.644289,-9.233313,0,0,,
020665,020665,COSTA CAPARICA R DR HORÁCIO S LOURO,Costa Da Caparíca Rua Doutor Horácio São Louro,38.64517,-9.232213,0,0,,
020667,020667,SOBREDA EN10-1 X R QTA FRANCESA 4,Sobreda ( Cruzamento Entre ( Estrada Nacional 10 - - Um ) E Rua Quinta Francesa 4 ),38.650244,-9.193704,0,0,,
020668,020668,SOBREDA EN10-1 X R QTA FRANCESA 4,Sobreda ( Cruzamento Entre ( Estrada Nacional 10 - - Um ) E Rua Quinta Francesa 4 ),38.650301,-9.193848,0,0,,
020669,020669,SOBREDA (EN10-1) 202 TEXUGO (ROTUNDA),Sobreda ( Estrada Nacional 10 - - Um ) 202 Texugo ( Rotunda ),38.651056,-9.189644,0,0,,
020670,020670,SOBREDA (EN10-1) 202 TEXUGO (ROTUNDA),Sobreda ( Estrada Nacional 10 - - Um ) 202 Texugo ( Rotunda ),38.650887,-9.189574,0,0,,
020671,020671,FEIJÓ (R DR ANT ELVAS 108) FARMÁCIA,Feijó ( Rua Doutor António Elvas 108 ) Farmácia,38.654753,-9.163392,0,0,,
020672,020672,FEIJÓ (R DR ANT ELVAS 108) FARMÁCIA,Feijó ( Rua Doutor António Elvas 108 ) Farmácia,38.654611,-9.163166,0,0,,
020673,020673,FEIJÓ (R OLIVEIRA MARTINS 8),Feijó ( Rua Oliveira Martins 8 ),38.655817,-9.161864,0,0,,
020674,020674,FEIJÓ (R OLIVEIRA MARTINS 8),Feijó ( Rua Oliveira Martins 8 ),38.655991,-9.161836,0,0,,
020675,020675,ALAMEDA GUERRA JUNQUEIRO (PAVILHÃO MUN),Alameda Guerra Junqueiro ( Pavilhão Municipal ),38.656624,-9.160898,0,0,,
020676,020676,ALAMEDA GUERRA JUNQUEIRO (PAVILHÃO MUN),Alameda Guerra Junqueiro ( Pavilhão Municipal ),38.656742,-9.161028,0,0,,
020677,020677,RUA 8 DE SETEMBRO,Rua 8 De Setembro,38.659959,-9.156243,0,0,,
020679,020679,R D JOSÉ CARLOS DE MELO (ESCOLA NAVAL),Rua Dom José Carlos De Melo ( Escola Naval ),38.65865,-9.154489,0,0,,
020680,020680,R D JOSÉ CARLOS DE MELO (ESCOLA NAVAL),Rua Dom José Carlos De Melo ( Escola Naval ),38.658901,-9.15437,0,0,,
020681,020681,LARANJEIRO AV 23 JULHO (OÁSIS),Laranjeiro Avenida 23 De Julho ( Oásis ) . ( Há correspondência ) com o métro ligeiro,38.656443,-9.154269,0,0,,
020682,020682,LARANJEIRO AV 23 JULHO (OÁSIS),Laranjeiro Avenida 23 De Julho ( Oásis ) . ( Há correspondência ) com o métro ligeiro,38.656212,-9.15441,0,0,,
020683,020683,LARANJEIRO (AV 23 JULHO) TST,Laranjeiro ( Avenida 23 De Julho ) Tst,38.651015,-9.153171,0,0,,
020684,020684,LARANJEIRO (AV 23 JULHO) TST,Laranjeiro ( Avenida 23 De Julho ) Tst,38.65101,-9.153007,0,0,,
020685,020685,AV PROF RUY LUIS GOMES,Avenida Professor Ruy Luis Gomes,38.65107,-9.148117,0,0,,
020687,020687,LARANJEIRO (R BENTO JESUS CARAÇA 55),Laranjeiro ( Rua Bento Jesus Caraça 55 ),38.654058,-9.147464,0,0,,
020689,020689,LARANJEIRO (R BENTO JESUS CARAÇA 33A),Laranjeiro ( Rua Bento Jesus Caraça 33 Á ),38.655499,-9.149439,0,0,,
020691,020691,LARANJEIRO (R D MANUEL 11) ESTACIONA,Laranjeiro ( Rua Dom Manuel 11 ) Estacionamento,38.654618,-9.152719,0,0,,
020693,020693,LARANJEIRO R D DUARTE (PARAL R EUCALIP),Laranjeiro Rua Dom Duarte ( Paralélo Rua Eucaliptos ),38.654131,-9.1518,0,0,,
020696,020696,LARANJEIRO (R D DUARTE 14A) MESQUITA,Laranjeiro ( Rua Dom Duarte 14 Á ) Mesquita,38.653639,-9.148997,0,0,,
020697,020697,LARANJEIRO (R BENTO JESUS CARAÇA 48),Laranjeiro ( Rua Bento Jesus Caraça 48 ),38.653797,-9.147454,0,0,,
020699,020699,AV PROF RUY LUIS GOMES,Avenida Professor Ruy Luis Gomes,38.651069,-9.148325,0,0,,
020701,020701,FEIJÓ (CEMITÉRIO) EXTERNATO,Feijó ( Cemitério ) Externato,38.655901,-9.172792,0,0,,
020703,020703,COSTA CAPARICA (AV D SEBASTIÃO 10),Costa Da Caparíca ( Avenida Dom Sebastião 10 ),38.642987,-9.232615,0,0,,
020705,020705,COSTA CAPARICA (TORRE DAS ARGOLAS) TER P5,Costa Da Caparíca ( Torre Das Argolas ) Terminál ( P 5 ),38.640496,-9.230573,0,0,,
020707,020707,LAZARIM (R AREEIRO) ROTUNDA CAMPO FLORES,Lazarim ( Rua Areeiro ) Rotunda Campo Flores,38.647338,-9.202352,0,0,,
020709,020709,R Movimento das Forças Armadas Fte 85,Rua Movimento Das Forças Armadas ( Frente Ao Número 85,38.644735,-9.195711,0,0,,
020710,020710,R Movimento das Forças Armadas 81,Rua Movimento Das Forças Armadas 81,38.64444,-9.195944,0,0,,
020711,020711,VALE GROU (R MOV F ARMADAS) CENTRO SAÚDE,Vale Grou ( Rua Movimento Das Forças Armadas ) Centro Saúde,38.642136,-9.19291,0,0,,
020712,020712,VALE GROU (R MOV F ARMADAS) CENTRO SAÚDE,Vale Grou ( Rua Movimento Das Forças Armadas ) Centro Saúde,38.642095,-9.193058,0,0,,
020713,020713,QTA CERIEIRA (R MOV F ARMADAS 120),Quinta Cerieira ( Rua Movimento Das Forças Armadas 120 ),38.641133,-9.187135,0,0,,
020714,020714,QTA CERIEIRA (R MOV F ARMADAS 120),Quinta Cerieira ( Rua Movimento Das Forças Armadas 120 ),38.641347,-9.187564,0,0,,
020715,020715,QTA CERIEIRA (R MOV F ARMADAS 96),Quinta Cerieira ( Rua Movimento Das Forças Armadas 96 ),38.640471,-9.185482,0,0,,
020716,020716,QTA CERIEIRA (R MOV F ARMADAS 96),Quinta Cerieira ( Rua Movimento Das Forças Armadas 96 ),38.640458,-9.185671,0,0,,
020717,020717,QTA CERIEIRA R QTA CERIEIRA 52 (ESCOLA),Quinta Cerieira Rua Quinta Cerieira 52 ( Escola ),38.639521,-9.182247,0,0,,
020719,020719,VL FIGUEIRA R HERMÍNIA SILVA (ESCOLA),Vale Figueira Rua Hermínia Silva ( Escola ),38.638757,-9.177305,0,0,,
020720,020720,VL FIGUEIRA R HERMÍNIA SILVA (ESCOLA),Vale Figueira Rua Hermínia Silva ( Escola ),38.638591,-9.177293,0,0,,
020721,020721,VALE FIGUEIRA (R TOMÁS ALCAIDE) Bº CHUT,Vale Figueira ( Rua Tomás Alcaide ) Bairro Chut,38.640008,-9.176802,0,0,,
020722,020722,VALE FIGUEIRA (R TOMÁS ALCAIDE) Bº CHUT,Vale Figueira ( Rua Tomás Alcaide ) Bairro Chut,38.640133,-9.176994,0,0,,
020723,020723,FEIJÓ ( Z INDUSTRIAL) DESCIDA G BRAVO,Feijó ( Zona Industrial ) Descida Gato Bravo,38.644821,-9.169264,0,0,,
020724,020724,FEIJÓ ( Z INDUSTRIAL) DESCIDA G BRAVO,Feijó ( Zona Industrial ) Descida Gato Bravo,38.644901,-9.169363,0,0,,
020725,020725,FEIJÓ ESTR ALGAZARRA (PONTE),Feijó Estrada Algazarra ( Ponte ),38.64685,-9.166961,0,0,,
020726,020726,FEIJÓ ESTR ALGAZARRA (PONTE),Feijó Estrada Algazarra ( Ponte ),38.646584,-9.167014,0,0,,
020727,020727,FEIJÓ ESTR ALGAZ (X) R FERREIRA SOARES,Cruzamento Entre ( Feijó Estrada Algazarra ) E Rua Ferreira Soares,38.649155,-9.165787,0,0,,
020728,020728,FEIJÓ ESTR ALGAZ (X) R FERREIRA SOARES,Cruzamento Entre ( Feijó Estrada Algazarra ) E Rua Ferreira Soares,38.649035,-9.165904,0,0,,
020729,020729,FEIJÓ (MERCADO LEVANTE) AV DR ANT ELVAS,Feijó ( Mercado Levante ) Avenida Doutor António Elvas,38.654449,-9.166032,0,0,,
020730,020730,FEIJÓ (MERCADO LEVANTE) AV DR ANT ELVAS,Feijó ( Mercado Levante ) Avenida Doutor António Elvas,38.654492,-9.16589,0,0,,
020731,020731,FEIJÓ (ESTR ALGAZARRA) DESCIDA G BRAVO,Feijó ( Estrada Algazarra ) Descida Gato Bravo,38.645191,-9.168789,0,0,,
020733,020733,C CAPARICA (AV DR ARESTA BRANCO) MERCADO,Costa Da Caparíca ( Avenida Doutora Aresta Branco ) Mercado,38.643986,-9.233138,0,0,,
020735,020735,COSTA CAPARICA (TORRE DAS ARGOLAS) TER P4,Costa Da Caparíca ( Torre Das Argolas ) Terminál ( P 4 ),38.64056,-9.230441,0,0,,
020737,020737,COSTA CAPARICA R DR HORÁCIO S LOURO,Costa Da Caparíca Rua Doutor Horácio São Louro,38.645208,-9.232095,0,0,,
020740,020740,CV PIEDADER ANT J GOMES64B (LGO 5 OUT),Cóva Piedader António J Gomes 64 B ( Largo 5 De Outubro ),38.671444,-9.15682,0,0,,
020743,020743,COVA PIEDADE (R PEDRO NUNES N6),Cova Da Piedade ( Rua Pedro Nunes ( Número 6 ) ),38.674548,-9.159612,0,0,,
020744,020744,COVA PIEDADE (R PEDRO NUNES N6),Cova Da Piedade ( Rua Pedro Nunes ( Número 6 ) ),38.674388,-9.159565,0,0,,
020745,020745,COVA PIEDADE R RAMIRO FERRÃO (URPICA),Cova Da Piedade Rua Ramiro Ferrão ( Urpica ),38.674577,-9.162495,0,0,,
020746,020746,COVA PIEDADE R RAMIRO FERRÃO (URPICA),Cova Da Piedade Rua Ramiro Ferrão ( Urpica ),38.67447,-9.162485,0,0,,
020747,020747,R RAMIRO FERRÃO ESCOLA SEC A ANDRADE,Rua Ramiro Ferrão Escola Secundária Á Andrade,38.674385,-9.164325,0,0,,
020748,020748,R RAMIRO FERRÃO ESCOLA SEC A ANDRADE,Rua Ramiro Ferrão Escola Secundária Á Andrade,38.674493,-9.164323,0,0,,
020749,020749,COVA PIEDADE (R RAMIRO FERRÃO 26),Cova Da Piedade ( Rua Ramiro Ferrão 26 ),38.673822,-9.165438,0,0,,
020750,020750,COVA PIEDADE (R RAMIRO FERRÃO 26),Cova Da Piedade ( Rua Ramiro Ferrão 26 ),38.673914,-9.165589,0,0,,
020751,020751,COVA PIEDADE (R RAMIRO FERRÃO 47),Cova Da Piedade ( Rua Ramiro Ferrão 47 ),38.67167,-9.165836,0,0,,
020753,020753,R MARCOS DE ASSUNÇÃO 15D,Rua Marcos De Assunção 15 D,38.670732,-9.169197,0,0,,
020761,020761,COVA PIEDADE (R RAMIRO FERRÃO) PARQUE,Cova Da Piedade ( Rua Ramiro Ferrão ) Parque,38.671831,-9.16568,0,0,,
020763,020763,COVA PIEDADE (LARGO ROMEIRA) TERMINAL,Cova Da Piedade ( Largo Romeira ) Terminal,38.669591,-9.152518,0,0,,
020765,020765,ALTO ÍNDIO (R JAIME MORAIS 3),Alto Índio ( Rua Jaime Morais 3 ),38.655678,-9.186156,0,0,,
020766,020766,ALTO ÍNDIO (R JAIME MORAIS 3),Alto Índio ( Rua Jaime Morais 3 ),38.655588,-9.186167,0,0,,
020767,020767,R QTA DO SALGADO 29 (SOBREDA),Rua Quinta Do Salgado 29 ( Sobreda ),38.645552,-9.17986,0,0,,
020773,020773,AZINHAGA DA ROSA,Azinhaga Da Rosa,38.642733,-9.210408,0,0,,
020774,020774,AZINHAGA DA ROSA,Azinhaga Da Rosa,38.643206,-9.210519,0,0,,
020775,020775,Rua do Casalinho da Rosa,Rua Do Casalinho Da Rosa,38.640997,-9.209037,0,0,,
020777,020777,RUA LUIS ALBUQUERQUE,Rua Luis Albuquerque,38.641921,-9.208387,0,0,,
020779,020779,VILA NOVA CAPARICA R VASCO GAMA PARQUE,Vila Nova Caparica Rua Vasco Da Gama Parque,38.645489,-9.207383,0,0,,
020780,020780,VILA NOVA CAPARICA R VASCO GAMA PARQUE,Vila Nova Caparica Rua Vasco Da Gama Parque,38.645404,-9.207433,0,0,,
