route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
D,1,D_1_4.D24,São Sebastião,0,shp4
D,1,D_1_4.D25,Aeroporto,1,shp3
D,1,D_1_4.D26,São Sebastião,0,shp4
D,1,D_1_4.D27,Aeroporto,1,shp3
D,1,D_1_4.D28,São Sebastião,0,shp4
D,1,D_1_4.D29,Aeroporto,1,shp3
D,1,D_1_4.D30,São Sebastião,0,shp4
D,1,D_1_4.D31,Aeroporto,1,shp3
D,1,D_1_4.D32,São Sebastião,0,shp4
D,1,D_1_4.D33,Aeroporto,1,shp3
D,1,D_1_4.D34,São Sebastião,0,shp4
D,1,D_1_4.D35,Aeroporto,1,shp3
D,1,D_1_4.D36,São Sebastião,0,shp4
D,1,D_1_4.D37,Aeroporto,1,shp3
D,1,D_1_4.D38,São Sebastião,0,shp4
D,1,D_1_4.D39,Aeroporto,1,shp3
D,1,D_1_4.D40,São Sebastião,0,shp4
D,1,D_1_4.D41,Aeroporto,1,shp3
D,1,D_1_4.D42,São Sebastião,0,shp4
D,1,D_1_4.D43,Aeroporto,1,shp3
D,1,D_1_4.D44,São Sebastião,0,shp4
D,1,D_1_4.D044,Aeroporto,1,shp3
D,1,D_1_4.D045,São Sebastião,0,shp4
D,1,D_1_4.D046,Aeroporto,1,shp3
D,2,D_2_4.D2,São Sebastião,0,shp4
D,2,D_2_4.D3,Aeroporto,1,shp3
D,2,D_2_4.D4,São Sebastião,0,shp4
D,2,D_2_4.D5,Aeroporto,1,shp3
D,2,D_2_4.D6,São Sebastião,0,shp4
D,2,D_2_4.D7,Aeroporto,1,shp3
D,2,D_2_4.D8,São Sebastião,0,shp4
D,2,D_2_4.D9,Aeroporto,1,shp3
D,2,D_2_4.D10,São Sebastião,0,shp4
D,2,D_2_4.D11,Aeroporto,1,shp3
D,2,D_2_4.D12,São Sebastião,0,shp4
D,2,D_2_4.D13,Aeroporto,1,shp3
D,2,D_2_4.D14,São Sebastião,0,shp4
D,2,D_2_4.D15,Aeroporto,1,shp3
D,2,D_2_4.D16,São Sebastião,0,shp4
D,2,D_2_4.D17,Aeroporto,1,shp3
D,2,D_2_4.D18,São Sebastião,0,shp4
D,2,D_2_4.D19,Aeroporto,1,shp3
D,2,D_2_4.D20,São Sebastião,0,shp4
D,2,D_2_4.D21,Aeroporto,1,shp3
D,2,D_2_4.D22,São Sebastião,0,shp4
D,2,D_2_4.D23,Aeroporto,1,shp3
D,2,D_2_4.D24,São Sebastião,0,shp4
D,2,D_2_4.D25,Aeroporto,1,shp3
D,2,D_2_4.D26,São Sebastião,0,shp4
D,2,D_2_4.D27,Aeroporto,1,shp3
D,2,D_2_4.D28,São Sebastião,0,shp4
D,2,D_2_4.D29,Aeroporto,1,shp3
D,2,D_2_4.D30,São Sebastião,0,shp4
D,2,D_2_4.D31,Aeroporto,1,shp3
D,2,D_2_4.D32,São Sebastião,0,shp4
D,2,D_2_4.D33,Aeroporto,1,shp3
D,2,D_2_4.D34,São Sebastião,0,shp4
D,2,D_2_4.D35,Aeroporto,1,shp3
D,2,D_2_4.D36,São Sebastião,0,shp4
D,2,D_2_4.D37,Aeroporto,1,shp3
D,2,D_2_4.D38,São Sebastião,0,shp4
D,2,D_2_4.D39,Aeroporto,1,shp3
D,2,D_2_4.D40,São Sebastião,0,shp4
D,2,D_2_4.D41,Aeroporto,1,shp3
D,2,D_2_4.D42,São Sebastião,0,shp4
D,2,D_2_4.D43,Aeroporto,1,shp3
D,2,D_2_4.D44,São Sebastião,0,shp4
D,2,D_2_4.D044,Aeroporto,1,shp3
D,2,D_2_4.D045,São Sebastião,0,shp4
D,2,D_2_4.D046,Aeroporto,1,shp3
C,1,C_1_5.C51,Telheiras,0,shp2
C,1,C_1_5.C2,Cais do Sodré,1,shp1
C,1,C_1_5.C3,Telheiras,0,shp2
C,1,C_1_5.C4,Cais do Sodré,1,shp1
C,1,C_1_5.C5,Telheiras,0,shp2
C,1,C_1_5.C6,Cais do Sodré,1,shp1
C,1,C_1_5.C7,Telheiras,0,shp2
C,1,C_1_5.C8,Cais do Sodré,1,shp1
C,1,C_1_5.C9,Telheiras,0,shp2
C,1,C_1_5.C10,Cais do Sodré,1,shp1
C,1,C_1_5.C11,Telheiras,0,shp2
C,1,C_1_5.C12,Cais do Sodré,1,shp1
C,1,C_1_5.C13,Telheiras,0,shp2
C,1,C_1_5.C14,Cais do Sodré,1,shp1
C,1,C_1_5.C15,Telheiras,0,shp2
C,1,C_1_5.C16,Cais do Sodré,1,shp1
C,1,C_1_5.C17,Telheiras,0,shp2
C,1,C_1_5.C18,Cais do Sodré,1,shp1
C,1,C_1_5.C19,Telheiras,0,shp2
C,1,C_1_5.C20,Cais do Sodré,1,shp1
C,1,C_1_5.C21,Telheiras,0,shp2
C,1,C_1_5.C22,Cais do Sodré,1,shp1
C,1,C_1_5.C23,Telheiras,0,shp2
C,1,C_1_5.C24,Cais do Sodré,1,shp1
C,1,C_1_5.C25,Telheiras,0,shp2
C,1,C_1_5.C26,Cais do Sodré,1,shp1
C,1,C_1_5.C27,Telheiras,0,shp2
C,1,C_1_5.C28,Cais do Sodré,1,shp1
C,1,C_1_5.C29,Telheiras,0,shp2
C,1,C_1_5.C30,Cais do Sodré,1,shp1
C,1,C_1_5.C31,Telheiras,0,shp2
C,1,C_1_5.C32,Cais do Sodré,1,shp1
C,1,C_1_5.C33,Telheiras,0,shp2
C,1,C_1_5.C34,Cais do Sodré,1,shp1
C,1,C_1_5.C35,Telheiras,0,shp2
C,1,C_1_5.C36,Cais do Sodré,1,shp1
C,1,C_1_5.C37,Telheiras,0,shp2
C,2,C_2_5.C2,Telheiras,0,shp2
C,2,C_2_5.C3,Cais do Sodré,1,shp1
C,2,C_2_5.C4,Telheiras,0,shp2
C,2,C_2_5.C5,Cais do Sodré,1,shp1
C,2,C_2_5.C6,Telheiras,0,shp2
C,2,C_2_5.C7,Cais do Sodré,1,shp1
C,2,C_2_5.C8,Telheiras,0,shp2
C,2,C_2_5.C9,Cais do Sodré,1,shp1
C,2,C_2_5.C10,Telheiras,0,shp2
C,2,C_2_5.C11,Cais do Sodré,1,shp1
C,2,C_2_5.C12,Telheiras,0,shp2
C,2,C_2_5.C13,Cais do Sodré,1,shp1
C,2,C_2_5.C14,Telheiras,0,shp2
C,2,C_2_5.C15,Cais do Sodré,1,shp1
C,2,C_2_5.C16,Telheiras,0,shp2
C,2,C_2_5.C17,Cais do Sodré,1,shp1
C,2,C_2_5.C18,Telheiras,0,shp2
C,2,C_2_5.C19,Cais do Sodré,1,shp1
C,2,C_2_5.C20,Telheiras,0,shp2
C,2,C_2_5.C21,Cais do Sodré,1,shp1
C,2,C_2_5.C22,Telheiras,0,shp2
C,2,C_2_5.C23,Cais do Sodré,1,shp1
C,2,C_2_5.C24,Telheiras,0,shp2
C,2,C_2_5.C25,Cais do Sodré,1,shp1
C,2,C_2_5.C26,Telheiras,0,shp2
C,2,C_2_5.C27,Cais do Sodré,1,shp1
C,2,C_2_5.C28,Telheiras,0,shp2
C,2,C_2_5.C29,Cais do Sodré,1,shp1
C,2,C_2_5.C30,Telheiras,0,shp2
C,2,C_2_5.C31,Cais do Sodré,1,shp1
C,2,C_2_5.C32,Telheiras,0,shp2
C,2,C_2_5.C33,Cais do Sodré,1,shp1
C,2,C_2_5.C34,Telheiras,0,shp2
C,2,C_2_5.C35,Cais do Sodré,1,shp1
C,2,C_2_5.C36,Telheiras,0,shp2
C,2,C_2_5.C37,Cais do Sodré,1,shp1
C,2,C_2_5.C38,Telheiras,0,shp2
C,2,C_2_5.C39,Cais do Sodré,1,shp1
C,2,C_2_5.C40,Telheiras,0,shp2
C,2,C_2_5.C41,Cais do Sodré,1,shp1
C,2,C_2_5.C42,Telheiras,0,shp2
C,2,C_2_5.C43,Cais do Sodré,1,shp1
C,2,C_2_5.C043,Telheiras,0,shp2
C,2,C_2_5.C044,Cais do Sodré,1,shp1
C,2,C_2_5.C045,Telheiras,0,shp2
D,2,D_2_5.D1,São Sebastião,0,shp4
D,2,D_2_5.D2,Aeroporto,1,shp3
D,2,D_2_5.D3,São Sebastião,0,shp4
D,2,D_2_5.D4,Aeroporto,1,shp3
D,2,D_2_5.D5,São Sebastião,0,shp4
D,2,D_2_5.D6,Aeroporto,1,shp3
D,2,D_2_5.D7,São Sebastião,0,shp4
D,2,D_2_5.D8,Aeroporto,1,shp3
D,2,D_2_5.D9,São Sebastião,0,shp4
D,2,D_2_5.D10,Aeroporto,1,shp3
D,2,D_2_5.D11,São Sebastião,0,shp4
D,2,D_2_5.D12,Aeroporto,1,shp3
D,2,D_2_5.D13,São Sebastião,0,shp4
D,2,D_2_5.D14,Aeroporto,1,shp3
D,2,D_2_5.D15,São Sebastião,0,shp4
D,2,D_2_5.D16,Aeroporto,1,shp3
D,2,D_2_5.D17,São Sebastião,0,shp4
D,2,D_2_5.D18,Aeroporto,1,shp3
D,2,D_2_5.D19,São Sebastião,0,shp4
D,2,D_2_5.D20,Aeroporto,1,shp3
D,2,D_2_5.D21,São Sebastião,0,shp4
D,2,D_2_5.D22,Aeroporto,1,shp3
D,2,D_2_5.D23,São Sebastião,0,shp4
D,2,D_2_5.D24,Aeroporto,1,shp3
D,2,D_2_5.D25,São Sebastião,0,shp4
D,2,D_2_5.D26,Aeroporto,1,shp3
D,2,D_2_5.D27,São Sebastião,0,shp4
D,2,D_2_5.D28,Aeroporto,1,shp3
D,2,D_2_5.D29,São Sebastião,0,shp4
D,2,D_2_5.D30,Aeroporto,1,shp3
D,2,D_2_5.D31,São Sebastião,0,shp4
D,2,D_2_5.D32,Aeroporto,1,shp3
D,2,D_2_5.D33,São Sebastião,0,shp4
D,2,D_2_5.D34,Aeroporto,1,shp3
D,2,D_2_5.D35,São Sebastião,0,shp4
D,2,D_2_5.D36,Aeroporto,1,shp3
D,2,D_2_5.D37,São Sebastião,0,shp4
D,2,D_2_5.D38,Aeroporto,1,shp3
D,2,D_2_5.D39,São Sebastião,0,shp4
D,2,D_2_5.D40,Aeroporto,1,shp3
D,2,D_2_5.D41,São Sebastião,0,shp4
D,2,D_2_5.D42,Aeroporto,1,shp3
D,2,D_2_5.D042,São Sebastião,0,shp4
D,2,D_2_5.D043,Aeroporto,1,shp3
D,2,D_2_5.D044,São Sebastião,0,shp4
D,1,D_1_5.D1,São Sebastião,0,shp4
D,1,D_1_5.D2,Aeroporto,1,shp3
D,1,D_1_5.D3,São Sebastião,0,shp4
D,1,D_1_5.D4,Aeroporto,1,shp3
D,1,D_1_5.D5,São Sebastião,0,shp4
D,1,D_1_5.D6,Aeroporto,1,shp3
D,1,D_1_5.D7,São Sebastião,0,shp4
D,1,D_1_5.D8,Aeroporto,1,shp3
D,1,D_1_5.D9,São Sebastião,0,shp4
D,1,D_1_5.D10,Aeroporto,1,shp3
D,1,D_1_5.D11,São Sebastião,0,shp4
D,1,D_1_5.D12,Aeroporto,1,shp3
D,1,D_1_5.D13,São Sebastião,0,shp4
D,1,D_1_5.D14,Aeroporto,1,shp3
D,1,D_1_5.D15,São Sebastião,0,shp4
D,1,D_1_5.D16,Aeroporto,1,shp3
D,1,D_1_5.D17,São Sebastião,0,shp4
D,1,D_1_5.D18,Aeroporto,1,shp3
D,1,D_1_5.D19,São Sebastião,0,shp4
D,1,D_1_5.D20,Aeroporto,1,shp3
D,1,D_1_5.D21,São Sebastião,0,shp4
D,1,D_1_5.D22,Aeroporto,1,shp3
D,1,D_1_5.D23,São Sebastião,0,shp4
D,1,D_1_5.D24,Aeroporto,1,shp3
D,1,D_1_5.D25,São Sebastião,0,shp4
D,1,D_1_5.D26,Aeroporto,1,shp3
D,1,D_1_5.D026,São Sebastião,0,shp4
D,1,D_1_5.D027,Aeroporto,1,shp3
D,1,D_1_5.D028,São Sebastião,0,shp4
C,2,C_2_6.C1,Telheiras,0,shp2
C,2,C_2_6.C2,Cais do Sodré,1,shp1
C,2,C_2_6.C3,Telheiras,0,shp2
C,2,C_2_6.C4,Cais do Sodré,1,shp1
C,2,C_2_6.C5,Telheiras,0,shp2
C,2,C_2_6.C6,Cais do Sodré,1,shp1
C,2,C_2_6.C7,Telheiras,0,shp2
C,2,C_2_6.C8,Cais do Sodré,1,shp1
C,2,C_2_6.C9,Telheiras,0,shp2
C,2,C_2_6.C10,Cais do Sodré,1,shp1
C,2,C_2_6.C11,Telheiras,0,shp2
C,2,C_2_6.C12,Cais do Sodré,1,shp1
C,2,C_2_6.C13,Telheiras,0,shp2
C,2,C_2_6.C14,Cais do Sodré,1,shp1
C,2,C_2_6.C15,Telheiras,0,shp2
C,2,C_2_6.C16,Cais do Sodré,1,shp1
C,2,C_2_6.C17,Telheiras,0,shp2
C,2,C_2_6.C18,Cais do Sodré,1,shp1
C,2,C_2_6.C19,Telheiras,0,shp2
C,2,C_2_6.C20,Cais do Sodré,1,shp1
C,2,C_2_6.C21,Telheiras,0,shp2
C,2,C_2_6.C22,Cais do Sodré,1,shp1
C,2,C_2_6.C23,Telheiras,0,shp2
C,2,C_2_6.C24,Cais do Sodré,1,shp1
C,2,C_2_6.C25,Telheiras,0,shp2
C,2,C_2_6.C26,Cais do Sodré,1,shp1
C,2,C_2_6.C27,Telheiras,0,shp2
C,2,C_2_6.C28,Cais do Sodré,1,shp1
C,2,C_2_6.C29,Telheiras,0,shp2
C,2,C_2_6.C30,Cais do Sodré,1,shp1
C,2,C_2_6.C31,Telheiras,0,shp2
C,2,C_2_6.C32,Cais do Sodré,1,shp1
C,2,C_2_6.C33,Telheiras,0,shp2
C,2,C_2_6.C34,Cais do Sodré,1,shp1
C,2,C_2_6.C35,Telheiras,0,shp2
C,2,C_2_6.C36,Cais do Sodré,1,shp1
C,2,C_2_6.C37,Telheiras,0,shp2
C,2,C_2_6.C38,Cais do Sodré,1,shp1
C,2,C_2_6.C39,Telheiras,0,shp2
C,2,C_2_6.C40,Cais do Sodré,1,shp1
C,2,C_2_6.C41,Telheiras,0,shp2
C,2,C_2_6.C041,Cais do Sodré,1,shp1
C,2,C_2_6.C042,Telheiras,0,shp2
C,2,C_2_6.C043,Cais do Sodré,1,shp1
C,1,C_1_6.C47,Telheiras,0,shp2
C,1,C_1_6.C1,Cais do Sodré,1,shp1
C,1,C_1_6.C2,Telheiras,0,shp2
C,1,C_1_6.C3,Cais do Sodré,1,shp1
C,1,C_1_6.C4,Telheiras,0,shp2
C,1,C_1_6.C5,Cais do Sodré,1,shp1
C,1,C_1_6.C6,Telheiras,0,shp2
C,1,C_1_6.C7,Cais do Sodré,1,shp1
C,1,C_1_6.C8,Telheiras,0,shp2
C,1,C_1_6.C9,Cais do Sodré,1,shp1
C,1,C_1_6.C10,Telheiras,0,shp2
C,1,C_1_6.C11,Cais do Sodré,1,shp1
C,1,C_1_6.C12,Telheiras,0,shp2
C,1,C_1_6.C13,Cais do Sodré,1,shp1
C,1,C_1_6.C14,Telheiras,0,shp2
C,1,C_1_6.C15,Cais do Sodré,1,shp1
C,1,C_1_6.C16,Telheiras,0,shp2
C,1,C_1_6.C17,Cais do Sodré,1,shp1
C,1,C_1_6.C18,Telheiras,0,shp2
C,1,C_1_6.C19,Cais do Sodré,1,shp1
C,1,C_1_6.C20,Telheiras,0,shp2
C,1,C_1_6.C21,Cais do Sodré,1,shp1
C,1,C_1_6.C22,Telheiras,0,shp2
C,1,C_1_6.C23,Cais do Sodré,1,shp1
C,1,C_1_6.C24,Telheiras,0,shp2
C,1,C_1_6.C25,Cais do Sodré,1,shp1
C,1,C_1_6.C26,Telheiras,0,shp2
C,1,C_1_6.C27,Cais do Sodré,1,shp1
C,1,C_1_6.C28,Telheiras,0,shp2
C,1,C_1_6.C29,Cais do Sodré,1,shp1
C,1,C_1_6.C30,Telheiras,0,shp2
C,1,C_1_6.C31,Cais do Sodré,1,shp1
C,1,C_1_6.C32,Telheiras,0,shp2
C,1,C_1_6.C33,Cais do Sodré,1,shp1
C,1,C_1_6.C34,Telheiras,0,shp2
C,1,C_1_6.C35,Cais do Sodré,1,shp1
C,1,C_1_6.C36,Telheiras,0,shp2
C,1,C_1_6.C37,Cais do Sodré,1,shp1
C,1,C_1_6.C38,Telheiras,0,shp2
C,1,C_1_6.C39,Cais do Sodré,1,shp1
C,1,C_1_6.C40,Telheiras,0,shp2
C,1,C_1_6.C41,Cais do Sodré,1,shp1
C,1,C_1_6.C041,Telheiras,0,shp2
C,1,C_1_6.C042,Cais do Sodré,1,shp1
C,1,C_1_6.C043,Telheiras,0,shp2
D,1,D_1_6.D2,Aeroporto,1,shp5
D,1,D_1_6.D3,São Sebastião,0,shp4
D,1,D_1_6.D4,Aeroporto,1,shp3
D,1,D_1_6.D5,São Sebastião,0,shp4
D,1,D_1_6.D6,Aeroporto,1,shp3
D,1,D_1_6.D7,São Sebastião,0,shp4
D,1,D_1_6.D8,Aeroporto,1,shp3
D,1,D_1_6.D9,São Sebastião,0,shp4
D,1,D_1_6.D10,Aeroporto,1,shp3
D,1,D_1_6.D11,São Sebastião,0,shp4
D,1,D_1_6.D12,Aeroporto,1,shp3
D,1,D_1_6.D13,São Sebastião,0,shp4
D,1,D_1_6.D14,Aeroporto,1,shp3
D,1,D_1_6.D15,São Sebastião,0,shp4
D,1,D_1_6.D16,Aeroporto,1,shp3
D,1,D_1_6.D17,São Sebastião,0,shp4
D,1,D_1_6.D18,Aeroporto,1,shp3
D,1,D_1_6.D19,São Sebastião,0,shp4
D,1,D_1_6.D20,Aeroporto,1,shp3
D,1,D_1_6.D21,São Sebastião,0,shp4
D,1,D_1_6.D22,Aeroporto,1,shp3
D,1,D_1_6.D23,São Sebastião,0,shp4
D,1,D_1_6.D24,Aeroporto,1,shp3
D,1,D_1_6.D25,São Sebastião,0,shp4
D,1,D_1_6.D26,Aeroporto,1,shp3
D,1,D_1_6.D27,São Sebastião,0,shp4
D,1,D_1_6.D28,Aeroporto,1,shp3
D,1,D_1_6.D29,São Sebastião,0,shp4
D,1,D_1_6.D30,Aeroporto,1,shp3
D,1,D_1_6.D31,São Sebastião,0,shp4
D,1,D_1_6.D32,Aeroporto,1,shp3
D,1,D_1_6.D33,São Sebastião,0,shp4
D,1,D_1_6.D34,Aeroporto,1,shp3
D,1,D_1_6.D35,São Sebastião,0,shp4
D,1,D_1_6.D36,Aeroporto,1,shp3
D,1,D_1_6.D37,São Sebastião,0,shp4
D,1,D_1_6.D38,Aeroporto,1,shp3
D,1,D_1_6.D39,São Sebastião,0,shp4
D,1,D_1_6.D40,Aeroporto,1,shp3
D,1,D_1_6.D41,São Sebastião,0,shp4
D,1,D_1_6.D42,Aeroporto,1,shp3
D,1,D_1_6.D042,São Sebastião,0,shp4
D,1,D_1_6.D043,Aeroporto,1,shp3
D,1,D_1_6.D044,São Sebastião,0,shp4
D,2,D_2_6.D1,São Sebastião,0,shp4
D,2,D_2_6.D2,Aeroporto,1,shp3
D,2,D_2_6.D3,São Sebastião,0,shp4
D,2,D_2_6.D4,Aeroporto,1,shp3
D,2,D_2_6.D5,São Sebastião,0,shp4
D,2,D_2_6.D6,Aeroporto,1,shp3
D,2,D_2_6.D7,São Sebastião,0,shp4
D,2,D_2_6.D8,Aeroporto,1,shp3
D,2,D_2_6.D9,São Sebastião,0,shp4
D,2,D_2_6.D10,Aeroporto,1,shp3
D,2,D_2_6.D11,São Sebastião,0,shp4
D,2,D_2_6.D12,Aeroporto,1,shp3
D,2,D_2_6.D13,São Sebastião,0,shp4
D,2,D_2_6.D14,Aeroporto,1,shp3
D,2,D_2_6.D15,São Sebastião,0,shp4
D,2,D_2_6.D16,Aeroporto,1,shp3
D,2,D_2_6.D17,São Sebastião,0,shp4
D,2,D_2_6.D18,Aeroporto,1,shp3
D,2,D_2_6.D19,São Sebastião,0,shp4
D,2,D_2_6.D20,Aeroporto,1,shp3
D,2,D_2_6.D21,São Sebastião,0,shp4
D,2,D_2_6.D22,Aeroporto,1,shp3
D,2,D_2_6.D23,São Sebastião,0,shp4
D,2,D_2_6.D24,Aeroporto,1,shp3
D,2,D_2_6.D25,São Sebastião,0,shp4
D,2,D_2_6.D26,Aeroporto,1,shp3
D,2,D_2_6.D27,São Sebastião,0,shp4
D,2,D_2_6.D28,Aeroporto,1,shp3
D,2,D_2_6.D29,São Sebastião,0,shp4
D,2,D_2_6.D30,Aeroporto,1,shp3
D,2,D_2_6.D31,São Sebastião,0,shp4
D,2,D_2_6.D32,Aeroporto,1,shp3
D,2,D_2_6.D33,São Sebastião,0,shp4
D,2,D_2_6.D34,Aeroporto,1,shp3
D,2,D_2_6.D35,São Sebastião,0,shp4
D,2,D_2_6.D36,Aeroporto,1,shp3
D,2,D_2_6.D37,São Sebastião,0,shp4
D,2,D_2_6.D38,Aeroporto,1,shp3
D,2,D_2_6.D39,São Sebastião,0,shp4
D,2,D_2_6.D40,Aeroporto,1,shp3
D,2,D_2_6.D41,São Sebastião,0,shp4
D,2,D_2_6.D42,Aeroporto,1,shp3
D,2,D_2_6.D042,São Sebastião,0,shp4
D,2,D_2_6.D043,Aeroporto,1,shp3
D,2,D_2_6.D044,São Sebastião,0,shp4
C,1,C_1_7.C1,Telheiras,0,shp2
C,1,C_1_7.C2,Cais do Sodré,1,shp1
C,1,C_1_7.C3,Telheiras,0,shp2
C,1,C_1_7.C4,Cais do Sodré,1,shp1
C,1,C_1_7.C5,Telheiras,0,shp2
C,1,C_1_7.C6,Cais do Sodré,1,shp1
C,1,C_1_7.C7,Telheiras,0,shp2
C,1,C_1_7.C8,Cais do Sodré,1,shp1
C,1,C_1_7.C9,Telheiras,0,shp2
C,1,C_1_7.C10,Cais do Sodré,1,shp1
C,1,C_1_7.C11,Telheiras,0,shp2
C,1,C_1_7.C12,Cais do Sodré,1,shp1
C,1,C_1_7.C13,Telheiras,0,shp2
C,1,C_1_7.C14,Cais do Sodré,1,shp1
C,1,C_1_7.C15,Telheiras,0,shp2
C,1,C_1_7.C16,Cais do Sodré,1,shp1
C,1,C_1_7.C17,Telheiras,0,shp2
C,1,C_1_7.C18,Cais do Sodré,1,shp1
C,1,C_1_7.C19,Telheiras,0,shp2
C,1,C_1_7.C20,Cais do Sodré,1,shp1
C,1,C_1_7.C21,Telheiras,0,shp2
C,1,C_1_7.C22,Cais do Sodré,1,shp1
C,1,C_1_7.C23,Telheiras,0,shp2
C,1,C_1_7.C24,Cais do Sodré,1,shp1
C,1,C_1_7.C25,Telheiras,0,shp2
C,1,C_1_7.C26,Cais do Sodré,1,shp1
C,1,C_1_7.C27,Telheiras,0,shp2
C,1,C_1_7.C28,Cais do Sodré,1,shp1
C,1,C_1_7.C29,Telheiras,0,shp2
C,1,C_1_7.C30,Cais do Sodré,1,shp1
C,1,C_1_7.C31,Telheiras,0,shp2
C,1,C_1_7.C32,Cais do Sodré,1,shp1
C,1,C_1_7.C33,Telheiras,0,shp2
C,1,C_1_7.C34,Cais do Sodré,1,shp1
C,1,C_1_7.C35,Telheiras,0,shp2
C,1,C_1_7.C36,Cais do Sodré,1,shp1
C,1,C_1_7.C37,Telheiras,0,shp2
C,1,C_1_7.C38,Cais do Sodré,1,shp1
C,1,C_1_7.C39,Telheiras,0,shp2
C,1,C_1_7.C40,Cais do Sodré,1,shp1
C,1,C_1_7.C41,Telheiras,0,shp2
C,1,C_1_7.C42,Cais do Sodré,1,shp1
C,1,C_1_7.C042,Telheiras,0,shp2
C,1,C_1_7.C043,Cais do Sodré,1,shp1
C,1,C_1_7.C044,Telheiras,0,shp2
D,1,D_1_7.D2,Aeroporto,1,shp5
D,1,D_1_7.D3,São Sebastião,0,shp4
D,1,D_1_7.D4,Aeroporto,1,shp3
D,1,D_1_7.D5,São Sebastião,0,shp4
D,1,D_1_7.D6,Aeroporto,1,shp3
D,1,D_1_7.D7,São Sebastião,0,shp4
D,1,D_1_7.D8,Aeroporto,1,shp3
D,1,D_1_7.D9,São Sebastião,0,shp4
D,1,D_1_7.D10,Aeroporto,1,shp3
D,1,D_1_7.D11,São Sebastião,0,shp4
D,1,D_1_7.D12,Aeroporto,1,shp3
D,1,D_1_7.D13,São Sebastião,0,shp4
D,1,D_1_7.D14,Aeroporto,1,shp3
D,1,D_1_7.D15,São Sebastião,0,shp4
D,1,D_1_7.D16,Aeroporto,1,shp3
D,1,D_1_7.D17,São Sebastião,0,shp4
D,1,D_1_7.D18,Aeroporto,1,shp3
D,1,D_1_7.D19,São Sebastião,0,shp4
D,1,D_1_7.D20,Aeroporto,1,shp3
D,1,D_1_7.D21,São Sebastião,0,shp4
D,1,D_1_7.D22,Aeroporto,1,shp3
D,1,D_1_7.D23,São Sebastião,0,shp4
D,1,D_1_7.D24,Aeroporto,1,shp3
D,1,D_1_7.D25,São Sebastião,0,shp4
D,1,D_1_7.D26,Aeroporto,1,shp3
D,1,D_1_7.D27,São Sebastião,0,shp4
D,1,D_1_7.D28,Aeroporto,1,shp3
D,1,D_1_7.D29,São Sebastião,0,shp4
D,1,D_1_7.D30,Aeroporto,1,shp3
D,1,D_1_7.D31,São Sebastião,0,shp4
D,1,D_1_7.D32,Aeroporto,1,shp3
D,1,D_1_7.D33,São Sebastião,0,shp4
D,1,D_1_7.D34,Aeroporto,1,shp3
D,1,D_1_7.D35,São Sebastião,0,shp4
D,1,D_1_7.D36,Aeroporto,1,shp3
D,1,D_1_7.D37,São Sebastião,0,shp4
D,1,D_1_7.D38,Aeroporto,1,shp3
D,1,D_1_7.D39,São Sebastião,0,shp4
D,1,D_1_7.D40,Aeroporto,1,shp3
D,1,D_1_7.D41,São Sebastião,0,shp4
D,1,D_1_7.D041,Aeroporto,1,shp3
D,1,D_1_7.D042,São Sebastião,0,shp4
D,1,D_1_7.D043,Aeroporto,1,shp3
D,2,D_2_7.D2,Aeroporto,1,shp5
D,2,D_2_7.D3,São Sebastião,0,shp4
D,2,D_2_7.D4,Aeroporto,1,shp3
D,2,D_2_7.D5,São Sebastião,0,shp4
D,2,D_2_7.D6,Aeroporto,1,shp3
D,2,D_2_7.D7,São Sebastião,0,shp4
D,2,D_2_7.D8,Aeroporto,1,shp3
D,2,D_2_7.D9,São Sebastião,0,shp4
D,2,D_2_7.D10,Aeroporto,1,shp3
D,2,D_2_7.D44,São Sebastião,0,shp4
D,2,D_2_7.D45,Aeroporto,1,shp3
D,2,D_2_7.D46,São Sebastião,0,shp4
D,2,D_2_7.D47,Aeroporto,1,shp3
D,2,D_2_7.D48,São Sebastião,0,shp4
D,2,D_2_7.D49,Aeroporto,1,shp3
D,2,D_2_7.D50,São Sebastião,0,shp4
D,2,D_2_7.D51,Aeroporto,1,shp3
D,2,D_2_7.D52,São Sebastião,0,shp4
D,2,D_2_7.D53,Aeroporto,1,shp3
D,2,D_2_7.D54,São Sebastião,0,shp4
D,2,D_2_7.D55,Aeroporto,1,shp3
D,2,D_2_7.D11,São Sebastião,0,shp4
D,2,D_2_7.D12,Aeroporto,1,shp3
D,2,D_2_7.D13,São Sebastião,0,shp4
D,2,D_2_7.D14,Aeroporto,1,shp3
D,2,D_2_7.D15,São Sebastião,0,shp4
D,2,D_2_7.D16,Aeroporto,1,shp3
D,2,D_2_7.D17,São Sebastião,0,shp4
D,2,D_2_7.D18,Aeroporto,1,shp3
D,2,D_2_7.D19,São Sebastião,0,shp4
D,2,D_2_7.D019,Aeroporto,1,shp3
D,2,D_2_7.D020,São Sebastião,0,shp4
D,2,D_2_7.D021,Aeroporto,1,shp3
C,1,C_1_8.C1,Cais do Sodré,1,shp1
C,1,C_1_8.C2,Telheiras,0,shp2
C,1,C_1_8.C3,Cais do Sodré,1,shp1
C,1,C_1_8.C4,Telheiras,0,shp2
C,1,C_1_8.C5,Cais do Sodré,1,shp1
C,1,C_1_8.C6,Telheiras,0,shp2
C,1,C_1_8.C7,Cais do Sodré,1,shp1
C,1,C_1_8.C8,Telheiras,0,shp2
